Deal_ID,Lead_ID,Company_ID,Amount_Display,Amount_Numeric,Status,Created_Date,Closed_Date,Rep_ID,Total_Duration_Days
DEAL_1017,LDADVA-ME-1017,CMP_A_1017,3.77 Crore,37706000,Deal Won,2025-07-06,2025-08-15,NA_ME,40
DEAL_1018,LDDYNA-EU-1018,CMP_D_1018,54.79 Lakhs,5479000,Ongoing - Cold,2024-12-23,,GW_EU,251
DEAL_1019,LDFUTU-ME-1019,CMP_F_1019,1.90 Crore,19001000,Ongoing - Cold,2025-06-29,,OC_ME,63
DEAL_1020,LDCREA-LA-1020,CMP_C_1020,39.47 Lakhs,3947000,Ongoing - Cold,2024-06-23,,PY_LA,435
DEAL_1021,LDLEAD-EU-1021,CMP_L_1021,3.89 Crore,38884000,Deal Won,2024-08-01,2024-09-10,GW_EU,40
DEAL_1022,LDGLOB-AF-1022,CMP_G_1022,4.72 Crore,47170000,Deal Lost,2023-09-22,2023-11-01,TB_AF,40
DEAL_1023,LDINNO-APAC-1023,CMP_I_1023,1.53 Crore,15308000,Ongoing - Cold,2025-05-20,,MT_APAC,104
DEAL_1024,LDLEAD-EU-1024,CMP_L_1024,3.57 Crore,35717000,Deal Lost,2024-12-04,2025-01-13,HB_EU,40
DEAL_1025,LDSTRA-NA-1025,CMP_S_1025,3.93 Crore,39262000,Deal Lost,2024-09-01,2024-10-11,DK_NA,40
DEAL_1026,LDLEAD-APAC-1026,CMP_L_1026,54.70 Lakhs,5470000,Deal Won,2023-09-07,2023-10-17,MT_APAC,40
DEAL_1027,LDLEAD-APAC-1027,CMP_L_1027,39.97 Lakhs,3997000,Deal Lost,2023-09-04,2023-10-14,IG_APAC,40
DEAL_1028,LDSTRA-LA-1028,CMP_S_1028,2.91 Crore,29069000,Deal Lost,2024-12-21,2025-01-31,QH_LA,41
DEAL_1029,LDFUTU-NA-1029,CMP_F_1029,62.44 Lakhs,6244000,Ongoing - Cold,2024-12-03,,AS_NA,272
DEAL_1030,LDCREA-NA-1030,CMP_C_1030,36.28 Lakhs,3628000,Deal Lost,2024-11-02,2024-12-13,DK_NA,40
DEAL_1031,LDFUTU-APAC-1031,CMP_F_1031,25.37 Lakhs,2537000,Deal Lost,2024-05-05,2024-06-20,KM_APAC,46
DEAL_1032,LDSTRA-NA-1032,CMP_S_1032,40.04 Lakhs,4004000,Deal Won,2024-05-15,2024-06-30,DK_NA,46
DEAL_1033,LDGLOB-LA-1033,CMP_G_1033,29.98 Lakhs,2998000,Deal Won,2024-03-17,2024-04-27,PY_LA,41
DEAL_1034,LDLEAD-NA-1034,CMP_L_1034,41.16 Lakhs,4116000,Deal Lost,2025-04-22,2025-06-04,CL_NA,43
DEAL_1035,LDLEAD-NA-1035,CMP_L_1035,1.23 Crore,12285000,Deal Lost,2024-05-30,2024-07-09,AS_NA,40
DEAL_1036,LDADVA-APAC-1036,CMP_A_1036,36.46 Lakhs,3646000,Ongoing - Cold,2023-11-19,,JL_APAC,651
DEAL_1037,LDADVA-ME-1037,CMP_A_1037,43.96 Lakhs,4396000,Deal Lost,2025-01-18,2025-02-27,OC_ME,40
DEAL_1038,LDINNO-NA-1038,CMP_I_1038,3.89 Crore,38920000,Ongoing - Cold,2023-09-07,,CL_NA,724
DEAL_1039,LDFUTU-ME-1039,CMP_F_1039,67.86 Lakhs,6786000,Deal Lost,2023-11-09,2023-12-19,NA_ME,40
DEAL_1040,LDLEAD-APAC-1040,CMP_L_1040,49.59 Lakhs,4959000,Deal Won,2025-01-19,2025-03-17,IG_APAC,56
DEAL_1041,LDFUTU-ME-1041,CMP_F_1041,36.28 Lakhs,3628000,Ongoing - Active,2025-08-26,,NA_ME,5
DEAL_1042,LDDYNA-NA-1042,CMP_D_1042,46.05 Lakhs,4605000,Deal Lost,2023-09-04,2023-10-14,AS_NA,40
DEAL_1043,LDDYNA-NA-1043,CMP_D_1043,4.45 Crore,44492000,Deal Lost,2024-06-13,2024-07-23,CL_NA,40
DEAL_1044,LDCREA-NA-1044,CMP_C_1044,95.19 Lakhs,9519000,Ongoing - Cold,2025-06-02,,DK_NA,90
DEAL_1045,LDGLOB-NA-1045,CMP_G_1045,4.01 Crore,40102000,Ongoing - Cold,2023-12-31,,DK_NA,610
DEAL_1046,LDINNO-EU-1046,CMP_I_1046,85.37 Lakhs,8537000,Deal Lost,2024-10-10,2024-11-19,GW_EU,40
DEAL_1047,LDADVA-AF-1047,CMP_A_1047,33.10 Lakhs,3310000,Ongoing - Cold,2024-07-18,,SW_AF,410
DEAL_1048,LDINNO-NA-1048,CMP_I_1048,4.06 Crore,40572000,Ongoing - Cold,2025-02-27,,AS_NA,186
DEAL_1049,LDSTRA-ME-1049,CMP_S_1049,4.96 Crore,49593000,Deal Lost,2025-08-19,2025-09-28,NA_ME,40
DEAL_1050,LDDYNA-APAC-1050,CMP_D_1050,4.24 Crore,42447000,Deal Lost,2023-10-21,2023-11-30,LS_APAC,40
DEAL_1051,LDFUTU-LA-1051,CMP_F_1051,2.70 Crore,26989000,Deal Won,2024-12-28,2025-02-06,RA_LA,40
DEAL_1052,LDGLOB-APAC-1052,CMP_G_1052,2.00 Crore,20027000,Deal Lost,2024-02-15,2024-03-26,LS_APAC,40
DEAL_1053,LDDYNA-NA-1053,CMP_D_1053,4.43 Crore,44291000,Ongoing - Cold,2024-03-19,,DK_NA,530
DEAL_1054,LDDYNA-ME-1054,CMP_D_1054,46.70 Lakhs,4670000,Ongoing - Cold,2024-06-01,,OC_ME,456
DEAL_1055,LDLEAD-NA-1055,CMP_L_1055,38.99 Lakhs,3899000,Deal Lost,2024-09-13,2024-10-23,DK_NA,40
DEAL_1056,LDCREA-ME-1056,CMP_C_1056,41.71 Lakhs,4171000,Ongoing - Cold,2025-01-03,,OC_ME,240
DEAL_1057,LDSTRA-AF-1057,CMP_S_1057,48.26 Lakhs,4826000,Deal Lost,2024-09-03,2024-10-14,SW_AF,40
DEAL_1058,LDDYNA-AF-1058,CMP_D_1058,20.39 Lakhs,2039000,Ongoing - Cold,2023-12-17,,TB_AF,623
DEAL_1059,LDGLOB-NA-1059,CMP_G_1059,4.21 Crore,42088000,Ongoing - Cold,2025-05-23,,AS_NA,100
DEAL_1060,LDCREA-EU-1060,CMP_C_1060,81.06 Lakhs,8106000,Ongoing - Cold,2023-09-03,,FG_EU,728
DEAL_1061,LDFUTU-ME-1061,CMP_F_1061,39.79 Lakhs,3979000,Deal Won,2023-12-14,2024-01-23,NA_ME,40
DEAL_1062,LDINNO-ME-1062,CMP_I_1062,41.79 Lakhs,4179000,Deal Won,2024-10-26,2024-12-05,NA_ME,40
DEAL_1063,LDLEAD-EU-1063,CMP_L_1063,36.63 Lakhs,3663000,Deal Lost,2024-08-14,2024-09-23,GW_EU,40
DEAL_1064,LDSTRA-NA-1064,CMP_S_1064,58.53 Lakhs,5853000,Deal Lost,2024-12-09,2025-01-18,DK_NA,40
DEAL_1065,LDINNO-APAC-1065,CMP_I_1065,22.62 Lakhs,2262000,Deal Lost,2024-05-17,2024-06-26,IG_APAC,40
DEAL_1066,LDSTRA-ME-1066,CMP_S_1066,4.76 Crore,47583000,Deal Lost,2023-11-30,2024-01-18,OC_ME,49
DEAL_1067,LDSTRA-AF-1067,CMP_S_1067,82.52 Lakhs,8252000,Ongoing - Cold,2024-04-17,,SW_AF,502
DEAL_1068,LDGLOB-APAC-1068,CMP_G_1068,2.06 Crore,20594000,Deal Lost,2025-05-01,2025-06-10,KM_APAC,40
DEAL_1069,LDSTRA-AF-1069,CMP_S_1069,88.02 Lakhs,8802000,Ongoing - Cold,2024-01-03,,TB_AF,607
DEAL_1070,LDCREA-APAC-1070,CMP_C_1070,98.56 Lakhs,9856000,Deal Won,2025-04-11,2025-05-21,IG_APAC,40
DEAL_1071,LDADVA-AF-1071,CMP_A_1071,29.59 Lakhs,2959000,Deal Won,2023-12-26,2024-02-04,SW_AF,40
DEAL_1072,LDCREA-AF-1072,CMP_C_1072,60.92 Lakhs,6092000,Deal Lost,2025-08-05,2025-09-16,SW_AF,42
DEAL_1073,LDADVA-ME-1073,CMP_A_1073,80.79 Lakhs,8079000,Deal Lost,2025-01-31,2025-03-28,OC_ME,56
DEAL_1074,LDCREA-AF-1074,CMP_C_1074,3.63 Crore,36271000,Deal Lost,2025-03-16,2025-04-26,SW_AF,41
DEAL_1075,LDSTRA-NA-1075,CMP_S_1075,4.67 Crore,46706000,Deal Won,2024-07-05,2024-08-14,CL_NA,40
DEAL_1076,LDSTRA-AF-1076,CMP_S_1076,32.52 Lakhs,3252000,Deal Lost,2024-05-19,2024-06-28,TB_AF,40
DEAL_1077,LDINNO-APAC-1077,CMP_I_1077,43.41 Lakhs,4341000,Deal Won,2024-06-16,2024-08-16,MT_APAC,61
DEAL_1078,LDLEAD-NA-1078,CMP_L_1078,64.65 Lakhs,6465000,Ongoing - Cold,2024-09-09,,DK_NA,356
DEAL_1079,LDSTRA-LA-1079,CMP_S_1079,39.27 Lakhs,3927000,Deal Lost,2025-01-30,2025-03-11,PY_LA,40
DEAL_1080,LDDYNA-APAC-1080,CMP_D_1080,79.36 Lakhs,7936000,Deal Won,2024-04-06,2024-05-16,MT_APAC,40
DEAL_1081,LDADVA-EU-1081,CMP_A_1081,2.01 Crore,20078000,Ongoing - Cold,2024-02-21,,FG_EU,558
DEAL_1082,LDCREA-AF-1082,CMP_C_1082,1.32 Crore,13205000,Deal Won,2024-02-18,2024-03-29,TB_AF,40
DEAL_1083,LDGLOB-LA-1083,CMP_G_1083,45.11 Lakhs,4511000,Ongoing - Cold,2024-02-02,,PY_LA,576
DEAL_1084,LDDYNA-APAC-1084,CMP_D_1084,22.12 Lakhs,2212000,Deal Lost,2024-11-10,2024-12-20,LS_APAC,40
DEAL_1085,LDSTRA-EU-1085,CMP_S_1085,54.63 Lakhs,5463000,Deal Lost,2023-12-21,2024-01-30,GW_EU,40
DEAL_1086,LDADVA-NA-1086,CMP_A_1086,38.60 Lakhs,3860000,Ongoing - Active,2025-07-29,,BJ_NA,34
DEAL_1087,LDINNO-ME-1087,CMP_I_1087,92.72 Lakhs,9272000,Deal Won,2024-09-19,2024-11-20,NA_ME,61
DEAL_1088,LDADVA-NA-1088,CMP_A_1088,73.18 Lakhs,7318000,Deal Won,2024-10-26,2024-12-18,CL_NA,52
DEAL_1089,LDFUTU-EU-1089,CMP_F_1089,62.73 Lakhs,6273000,Ongoing - Cold,2024-06-06,,EB_EU,452
DEAL_1090,LDINNO-NA-1090,CMP_I_1090,80.67 Lakhs,8067000,Deal Lost,2024-12-05,2025-01-15,BJ_NA,41
DEAL_1091,LDGLOB-NA-1091,CMP_G_1091,22.29 Lakhs,2229000,Deal Won,2023-11-08,2023-12-25,AS_NA,46
DEAL_1092,LDDYNA-AF-1092,CMP_D_1092,53.12 Lakhs,5312000,Deal Lost,2024-04-11,2024-05-21,TB_AF,40
DEAL_1093,LDSTRA-LA-1093,CMP_S_1093,21.54 Lakhs,2154000,Deal Lost,2024-10-04,2024-11-16,RA_LA,43
DEAL_1094,LDADVA-APAC-1094,CMP_A_1094,1.24 Crore,12420000,Deal Won,2025-02-21,2025-04-02,MT_APAC,40
DEAL_1095,LDINNO-ME-1095,CMP_I_1095,34.13 Lakhs,3413000,Ongoing - Cold,2023-10-25,,NA_ME,676
DEAL_1096,LDGLOB-APAC-1096,CMP_G_1096,2.50 Crore,25023000,Ongoing - Active,2025-09-01,,IG_APAC,0
DEAL_1097,LDADVA-AF-1097,CMP_A_1097,71.71 Lakhs,7171000,Ongoing - Cold,2025-03-27,,SW_AF,158
DEAL_1098,LDADVA-LA-1098,CMP_A_1098,60.37 Lakhs,6037000,Deal Lost,2024-01-10,2024-02-19,QH_LA,40
DEAL_1099,LDDYNA-NA-1099,CMP_D_1099,89.48 Lakhs,8948000,Deal Lost,2023-12-30,2024-02-08,CL_NA,40
DEAL_1100,LDADVA-ME-1100,CMP_A_1100,4.87 Crore,48718000,Ongoing - Cold,2025-03-12,,OC_ME,173
DEAL_1101,LDADVA-APAC-1101,CMP_A_1101,44.88 Lakhs,4488000,Ongoing - Cold,2024-10-18,,LS_APAC,318
DEAL_1102,LDLEAD-APAC-1102,CMP_L_1102,4.90 Crore,49035000,Ongoing - Cold,2025-01-16,,LS_APAC,228
DEAL_1103,LDADVA-LA-1103,CMP_A_1103,4.90 Crore,48982000,Deal Lost,2024-04-28,2024-06-07,QH_LA,40
DEAL_1104,LDLEAD-EU-1104,CMP_L_1104,2.36 Crore,23565000,Ongoing - Cold,2025-06-17,,HB_EU,75
DEAL_1105,LDADVA-AF-1105,CMP_A_1105,20.55 Lakhs,2055000,Deal Won,2024-11-17,2025-01-15,SW_AF,59
DEAL_1106,LDADVA-LA-1106,CMP_A_1106,96.88 Lakhs,9688000,Deal Lost,2024-07-22,2024-09-19,PY_LA,58
DEAL_1107,LDGLOB-LA-1107,CMP_G_1107,1.72 Crore,17240000,Deal Lost,2024-01-06,2024-02-15,RA_LA,40
DEAL_1108,LDCREA-NA-1108,CMP_C_1108,90.46 Lakhs,9046000,Deal Lost,2024-11-17,2024-12-27,BJ_NA,40
DEAL_1109,LDFUTU-AF-1109,CMP_F_1109,4.26 Crore,42622000,Deal Lost,2025-04-06,2025-05-16,TB_AF,40
DEAL_1110,LDINNO-EU-1110,CMP_I_1110,4.50 Crore,44959000,Deal Lost,2023-12-14,2024-01-23,FG_EU,40
DEAL_1111,LDDYNA-NA-1111,CMP_D_1111,42.59 Lakhs,4259000,Deal Lost,2025-01-29,2025-03-10,AS_NA,40
DEAL_1112,LDINNO-LA-1112,CMP_I_1112,83.45 Lakhs,8345000,Deal Won,2024-12-12,2025-02-03,RA_LA,52
DEAL_1113,LDADVA-AF-1113,CMP_A_1113,60.93 Lakhs,6093000,Deal Won,2024-08-10,2024-09-19,SW_AF,40
DEAL_1114,LDSTRA-NA-1114,CMP_S_1114,2.90 Crore,28984000,Deal Lost,2023-09-08,2023-10-18,CL_NA,40
DEAL_1115,LDSTRA-APAC-1115,CMP_S_1115,94.48 Lakhs,9448000,Deal Won,2024-11-09,2024-12-19,MT_APAC,40
DEAL_1116,LDSTRA-EU-1116,CMP_S_1116,80.56 Lakhs,8056000,Ongoing - Active,2025-07-06,,FG_EU,56
DEAL_1117,LDDYNA-NA-1117,CMP_D_1117,1.61 Crore,16147000,Ongoing - Cold,2024-11-21,,DK_NA,284
DEAL_1118,LDCREA-NA-1118,CMP_C_1118,46.29 Lakhs,4629000,Ongoing - Cold,2024-05-21,,CL_NA,468
DEAL_1119,LDLEAD-APAC-1119,CMP_L_1119,83.86 Lakhs,8386000,Deal Won,2025-06-17,2025-07-27,JL_APAC,40
DEAL_1120,LDDYNA-LA-1120,CMP_D_1120,42.24 Lakhs,4224000,Deal Lost,2023-09-19,2023-10-29,QH_LA,40
DEAL_1121,LDGLOB-APAC-1121,CMP_G_1121,89.97 Lakhs,8997000,Deal Lost,2024-05-13,2024-06-29,LS_APAC,47
DEAL_1122,LDINNO-APAC-1122,CMP_I_1122,83.54 Lakhs,8354000,Deal Lost,2023-09-23,2023-11-05,LS_APAC,42
DEAL_1123,LDINNO-ME-1123,CMP_I_1123,93.11 Lakhs,9311000,Deal Lost,2025-01-15,2025-02-24,OC_ME,40
DEAL_1124,LDADVA-APAC-1124,CMP_A_1124,2.94 Crore,29360000,Deal Lost,2024-09-30,2024-11-22,MT_APAC,52
DEAL_1125,LDLEAD-EU-1125,CMP_L_1125,66.95 Lakhs,6695000,Deal Lost,2024-04-03,2024-05-13,FG_EU,40
DEAL_1126,LDDYNA-APAC-1126,CMP_D_1126,49.54 Lakhs,4954000,Ongoing - Active,2025-07-31,,MT_APAC,32
DEAL_1127,LDADVA-LA-1127,CMP_A_1127,74.04 Lakhs,7404000,Deal Lost,2024-09-27,2024-11-06,RA_LA,40
DEAL_1128,LDSTRA-NA-1128,CMP_S_1128,34.51 Lakhs,3451000,Deal Lost,2023-11-21,2023-12-31,DK_NA,40
DEAL_1129,LDADVA-ME-1129,CMP_A_1129,97.21 Lakhs,9721000,Ongoing - Cold,2024-12-12,,OC_ME,262
DEAL_1130,LDLEAD-EU-1130,CMP_L_1130,43.59 Lakhs,4359000,Ongoing - Cold,2024-06-23,,GW_EU,434
DEAL_1131,LDGLOB-NA-1131,CMP_G_1131,38.15 Lakhs,3815000,Ongoing - Cold,2024-02-11,,BJ_NA,568
DEAL_1132,LDCREA-ME-1132,CMP_C_1132,1.18 Crore,11771000,Deal Won,2023-09-18,2023-10-28,OC_ME,40
DEAL_1133,LDADVA-NA-1133,CMP_A_1133,2.32 Crore,23242000,Deal Lost,2024-12-16,2025-01-25,AS_NA,40
DEAL_1134,LDCREA-APAC-1134,CMP_C_1134,89.91 Lakhs,8991000,Deal Won,2023-12-04,2024-01-15,JL_APAC,41
DEAL_1135,LDADVA-ME-1135,CMP_A_1135,4.83 Crore,48335000,Deal Won,2024-05-24,2024-07-03,OC_ME,40
DEAL_1136,LDADVA-NA-1136,CMP_A_1136,3.14 Crore,31361000,Deal Lost,2023-10-03,2023-11-12,AS_NA,40
DEAL_1137,LDFUTU-LA-1137,CMP_F_1137,51.58 Lakhs,5158000,Deal Lost,2024-07-14,2024-08-23,QH_LA,40
DEAL_1138,LDFUTU-EU-1138,CMP_F_1138,1.84 Crore,18412000,Deal Lost,2025-03-28,2025-05-24,HB_EU,57
DEAL_1139,LDINNO-APAC-1139,CMP_I_1139,3.62 Crore,36187000,Ongoing - Cold,2024-05-23,,LS_APAC,465
DEAL_1140,LDLEAD-LA-1140,CMP_L_1140,56.39 Lakhs,5639000,Deal Won,2023-10-17,2023-11-26,QH_LA,40
DEAL_1141,LDDYNA-NA-1141,CMP_D_1141,1.65 Crore,16526000,Ongoing - Active,2025-08-03,,CL_NA,28
DEAL_1142,LDGLOB-ME-1142,CMP_G_1142,40.45 Lakhs,4045000,Deal Lost,2024-07-13,2024-08-22,OC_ME,40
DEAL_1143,LDINNO-APAC-1143,CMP_I_1143,96.77 Lakhs,9677000,Ongoing - Cold,2025-01-06,,KM_APAC,237
DEAL_1144,LDCREA-NA-1144,CMP_C_1144,49.41 Lakhs,4941000,Ongoing - Cold,2024-02-19,,DK_NA,560
DEAL_1145,LDINNO-AF-1145,CMP_I_1145,79.41 Lakhs,7941000,Deal Lost,2025-02-14,2025-03-26,SW_AF,40
DEAL_1146,LDGLOB-EU-1146,CMP_G_1146,87.32 Lakhs,8732000,Deal Won,2024-03-13,2024-04-22,FG_EU,40
DEAL_1147,LDLEAD-EU-1147,CMP_L_1147,84.92 Lakhs,8492000,Deal Lost,2024-09-17,2024-10-27,HB_EU,40
DEAL_1148,LDFUTU-EU-1148,CMP_F_1148,44.25 Lakhs,4425000,Deal Lost,2025-05-10,2025-06-19,HB_EU,40
DEAL_1149,LDFUTU-ME-1149,CMP_F_1149,3.05 Crore,30459000,Deal Lost,2025-05-22,2025-07-01,NA_ME,40
DEAL_1150,LDGLOB-APAC-1150,CMP_G_1150,4.25 Crore,42505000,Deal Lost,2024-03-17,2024-05-13,JL_APAC,56
DEAL_1151,LDINNO-ME-1151,CMP_I_1151,4.49 Crore,44864000,Deal Lost,2024-02-05,2024-03-16,NA_ME,40
DEAL_1152,LDCREA-APAC-1152,CMP_C_1152,33.92 Lakhs,3392000,Deal Lost,2024-08-17,2024-09-26,MT_APAC,40
DEAL_1153,LDSTRA-LA-1153,CMP_S_1153,63.39 Lakhs,6339000,Deal Lost,2024-11-08,2024-12-18,QH_LA,40
DEAL_1154,LDINNO-EU-1154,CMP_I_1154,40.33 Lakhs,4033000,Deal Won,2025-07-31,2025-09-10,GW_EU,40
DEAL_1155,LDFUTU-EU-1155,CMP_F_1155,48.32 Lakhs,4832000,Deal Won,2025-07-05,2025-08-14,FG_EU,40
DEAL_1156,LDGLOB-NA-1156,CMP_G_1156,4.39 Crore,43890000,Deal Won,2024-04-08,2024-05-18,CL_NA,40
DEAL_1157,LDADVA-APAC-1157,CMP_A_1157,97.30 Lakhs,9730000,Deal Won,2025-02-04,2025-03-16,LS_APAC,40
DEAL_1158,LDGLOB-EU-1158,CMP_G_1158,3.73 Crore,37295000,Deal Won,2024-12-27,2025-02-05,GW_EU,40
DEAL_1159,LDLEAD-NA-1159,CMP_L_1159,4.70 Crore,47033000,Ongoing - Cold,2023-12-05,,AS_NA,636
DEAL_1160,LDCREA-EU-1160,CMP_C_1160,85.21 Lakhs,8521000,Deal Lost,2025-02-05,2025-03-17,HB_EU,40
DEAL_1161,LDGLOB-EU-1161,CMP_G_1161,98.96 Lakhs,9896000,Ongoing - Cold,2024-11-02,,HB_EU,302
DEAL_1162,LDDYNA-NA-1162,CMP_D_1162,49.38 Lakhs,4938000,Ongoing - Active,2025-08-12,,DK_NA,20
DEAL_1163,LDADVA-ME-1163,CMP_A_1163,1.82 Crore,18161000,Deal Won,2025-02-14,2025-04-06,OC_ME,51
DEAL_1164,LDDYNA-AF-1164,CMP_D_1164,45.51 Lakhs,4551000,Deal Won,2024-12-23,2025-02-03,SW_AF,41
DEAL_1165,LDLEAD-AF-1165,CMP_L_1165,21.19 Lakhs,2119000,Deal Lost,2025-04-17,2025-06-06,TB_AF,50
DEAL_1166,LDGLOB-ME-1166,CMP_G_1166,1.07 Crore,10674000,Deal Lost,2025-08-21,2025-09-30,NA_ME,40
DEAL_1167,LDGLOB-NA-1167,CMP_G_1167,1.16 Crore,11567000,Deal Lost,2024-10-23,2024-12-02,AS_NA,40
DEAL_1168,LDLEAD-NA-1168,CMP_L_1168,3.70 Crore,36984000,Deal Lost,2023-11-08,2023-12-18,AS_NA,40
DEAL_1169,LDGLOB-NA-1169,CMP_G_1169,42.77 Lakhs,4277000,Ongoing - Cold,2024-10-03,,BJ_NA,333
DEAL_1170,LDSTRA-NA-1170,CMP_S_1170,3.20 Crore,32002000,Ongoing - Active,2025-08-24,,BJ_NA,8
DEAL_1171,LDSTRA-ME-1171,CMP_S_1171,82.01 Lakhs,8201000,Ongoing - Cold,2024-07-01,,NA_ME,426
DEAL_1172,LDLEAD-EU-1172,CMP_L_1172,21.78 Lakhs,2178000,Ongoing - Cold,2024-09-17,,EB_EU,348
DEAL_1173,LDINNO-NA-1173,CMP_I_1173,3.12 Crore,31233000,Deal Lost,2024-08-02,2024-09-22,AS_NA,50
DEAL_1174,LDCREA-APAC-1174,CMP_C_1174,27.63 Lakhs,2763000,Deal Won,2024-01-25,2024-03-05,KM_APAC,40
DEAL_1175,LDSTRA-APAC-1175,CMP_S_1175,56.30 Lakhs,5630000,Deal Lost,2023-12-16,2024-01-25,IG_APAC,40
DEAL_1176,LDDYNA-NA-1176,CMP_D_1176,22.96 Lakhs,2296000,Deal Won,2024-08-02,2024-09-11,AS_NA,40
DEAL_1177,LDGLOB-AF-1177,CMP_G_1177,1.69 Crore,16895000,Deal Lost,2025-08-02,2025-09-23,TB_AF,52
DEAL_1178,LDADVA-LA-1178,CMP_A_1178,3.68 Crore,36805000,Deal Won,2025-02-24,2025-04-05,PY_LA,40
DEAL_1179,LDGLOB-ME-1179,CMP_G_1179,50.32 Lakhs,5032000,Deal Won,2024-02-09,2024-03-20,NA_ME,40
DEAL_1180,LDADVA-APAC-1180,CMP_A_1180,87.91 Lakhs,8791000,Deal Won,2023-11-21,2023-12-31,JL_APAC,40
DEAL_1181,LDFUTU-AF-1181,CMP_F_1181,3.50 Crore,35036000,Deal Lost,2024-07-11,2024-08-20,TB_AF,40
DEAL_1182,LDADVA-EU-1182,CMP_A_1182,38.51 Lakhs,3851000,Deal Lost,2025-06-08,2025-07-18,FG_EU,40
DEAL_1183,LDADVA-LA-1183,CMP_A_1183,56.84 Lakhs,5684000,Deal Lost,2025-01-18,2025-02-27,PY_LA,40
DEAL_1184,LDGLOB-APAC-1184,CMP_G_1184,3.88 Crore,38825000,Ongoing - Cold,2025-06-27,,KM_APAC,65
DEAL_1185,LDCREA-NA-1185,CMP_C_1185,28.02 Lakhs,2802000,Deal Lost,2025-04-24,2025-06-08,DK_NA,45
DEAL_1186,LDSTRA-AF-1186,CMP_S_1186,1.63 Crore,16289000,Ongoing - Cold,2024-09-05,,TB_AF,360
DEAL_1187,LDSTRA-NA-1187,CMP_S_1187,2.15 Crore,21544000,Ongoing - Cold,2025-02-07,,CL_NA,205
DEAL_1188,LDCREA-NA-1188,CMP_C_1188,42.85 Lakhs,4285000,Ongoing - Cold,2023-11-19,,DK_NA,651
DEAL_1189,LDGLOB-NA-1189,CMP_G_1189,1.41 Crore,14113000,Ongoing - Cold,2025-01-15,,AS_NA,228
DEAL_1190,LDFUTU-LA-1190,CMP_F_1190,75.73 Lakhs,7573000,Deal Won,2023-09-16,2023-11-04,PY_LA,48
DEAL_1191,LDADVA-APAC-1191,CMP_A_1191,48.60 Lakhs,4860000,Deal Lost,2024-01-18,2024-02-29,IG_APAC,42
DEAL_1192,LDCREA-LA-1192,CMP_C_1192,60.17 Lakhs,6017000,Deal Lost,2024-05-04,2024-07-02,PY_LA,58
DEAL_1193,LDSTRA-LA-1193,CMP_S_1193,4.73 Crore,47296000,Deal Won,2025-07-14,2025-08-23,QH_LA,40
DEAL_1194,LDGLOB-EU-1194,CMP_G_1194,40.41 Lakhs,4041000,Ongoing - Cold,2024-09-17,,FG_EU,348
DEAL_1195,LDGLOB-EU-1195,CMP_G_1195,56.84 Lakhs,5684000,Deal Won,2025-03-08,2025-05-01,GW_EU,54
DEAL_1196,LDSTRA-EU-1196,CMP_S_1196,4.07 Crore,40717000,Deal Won,2024-07-04,2024-08-30,GW_EU,56
DEAL_1197,LDGLOB-EU-1197,CMP_G_1197,40.16 Lakhs,4016000,Deal Won,2024-07-18,2024-08-27,GW_EU,40
DEAL_1198,LDINNO-APAC-1198,CMP_I_1198,43.24 Lakhs,4324000,Deal Lost,2025-08-04,2025-09-22,JL_APAC,49
DEAL_1199,LDGLOB-EU-1199,CMP_G_1199,77.43 Lakhs,7743000,Deal Lost,2025-04-25,2025-06-04,FG_EU,40
DEAL_1200,LDSTRA-LA-1200,CMP_S_1200,4.12 Crore,41236000,Deal Won,2024-06-29,2024-08-10,PY_LA,42
DEAL_1201,LDSTRA-EU-1201,CMP_S_1201,95.97 Lakhs,9597000,Ongoing - Cold,2025-01-10,,HB_EU,233
DEAL_1202,LDADVA-APAC-1202,CMP_A_1202,2.26 Crore,22573000,Deal Won,2024-01-30,2024-03-30,LS_APAC,60
DEAL_1203,LDCREA-LA-1203,CMP_C_1203,44.98 Lakhs,4498000,Deal Won,2024-09-15,2024-11-09,PY_LA,54
DEAL_1204,LDSTRA-EU-1204,CMP_S_1204,2.97 Crore,29697000,Deal Lost,2023-11-01,2023-12-11,HB_EU,40
DEAL_1205,LDFUTU-NA-1205,CMP_F_1205,3.11 Crore,31055000,Ongoing - Cold,2025-06-18,,BJ_NA,75
DEAL_1206,LDDYNA-APAC-1206,CMP_D_1206,20.72 Lakhs,2072000,Ongoing - Cold,2023-11-21,,IG_APAC,650
DEAL_1207,LDLEAD-NA-1207,CMP_L_1207,25.25 Lakhs,2525000,Deal Won,2025-01-04,2025-02-24,DK_NA,51
DEAL_1208,LDDYNA-EU-1208,CMP_D_1208,4.08 Crore,40802000,Deal Won,2024-08-11,2024-09-27,HB_EU,47
DEAL_1209,LDINNO-APAC-1209,CMP_I_1209,3.04 Crore,30389000,Deal Lost,2025-01-03,2025-02-12,KM_APAC,40
DEAL_1210,LDINNO-APAC-1210,CMP_I_1210,2.96 Crore,29620000,Ongoing - Cold,2023-10-02,,MT_APAC,700
DEAL_1211,LDSTRA-APAC-1211,CMP_S_1211,2.31 Crore,23089000,Deal Lost,2025-07-28,2025-09-06,LS_APAC,40
